Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-x-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-y-ft_sec2,/fdm/jsbsim/accelerations/a-pilot-z-ft_sec2,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
36.9498522,-1.13147257604738827,-0.0410739510180248985,-0.0441883103309068104,-12.6427478185787443,0.289556808277609601,0.520003349560543171,2.25795757695608135,-0.623181687401719753,-29.7341271040634822,0.0702393771765866259,-0.0193856138120891211,-0.924953856526554596
36.999852,-2.809706191557376,-0.0510892432323305917,-0.0504147824279278511,-12.6149360987039607,0.667329626462692893,0.214246863486494021,2.29956738291263907,-2.1130819610879028,-29.0034794255971242,0.0715337535123755364,-0.0657326614036652657,-0.902225246213078313
37.0498518,-3.00317144908601463,-0.0459905555581185538,-0.0337713121500579708,-12.5874003076525121,0.26636572569646394,-0.164882825783831066,2.33191238535327372,-2.77679702269793705,-28.4978260165431827,0.0725399251293233072,-0.0863791664691213185,-0.886495641334032691
37.0998516,-0.619070727548113098,-0.023070513905965425,0.00144829149692285984,-12.5736130113009192,-0.653826941884093071,-0.295386082625533675,2.33599482829994276,-0.471067425743497081,-29.1164232777663621,0.0726669196543132528,-0.0146537219875521041,-0.905738645186227487
37.1498514,1.32512710904879549,-0.00819702717986798245,0.0195341785192676871,-12.5677118056322001,-1.22570405330262089,-0.161827817120975936,2.33892048591395074,1.32515301968966681,-29.5963030665918687,0.072757929499111515,0.0412221751713122003,-0.920666497609466838
37.1998512,2.90806285696444355,-0.000200032467149942073,0.0242819065350115548,-12.5645825390796624,-1.31909843756681422,0.140218666484134502,2.34429640513524307,2.70434561101571669,-29.9922419244033875,0.0729251608154608127,0.0841253854042954829,-0.932983158939384771
37.249851,2.70418748072136061,-0.00833636760224905696,0.00462214099361983859,-12.5556801757905188,-0.615056467324242018,0.524473344476255932,2.35981532231475688,2.98055103544353805,-29.9878853819125801,0.0734079152694278037,0.0927174409781466452,-0.932847637867456503
37.2998508,0.454394705015065736,-0.0297008830027952163,-0.0267438157272966368,-12.5281528283133579,0.45893954708467144,0.641561996906123255,2.40106252272938825,0.829019808707058492,-29.0184882519063549,0.0746910118594475286,0.0257887196929251147,-0.902692133023916154
37.3498506,-1.38670740342271781,-0.0441906851204982506,-0.0423075786802291562,-12.4892514881969845,1.17554602916217332,0.482122760716613641,2.44483107750706008,-0.871196903719447358,-28.2366725193063495,0.0760525414377168363,-0.0271007429634338576,-0.878371813330970252
37.3998504,-2.89098726222684599,-0.052097977762085787,-0.0454475333020325153,-12.445023976735996,1.40228895113216701,0.167285155906249372,2.48520585554385676,-2.1965201198996982,-27.5663434427954606,0.0773084991633577884,-0.0683282125192014034,-0.85751956290873077
37.4498502,-2.47889750140039,-0.0422461511594767539,-0.0232020940485479533,-12.404248491014414,0.818993881126171996,-0.173401433082823075,2.5116218565380195,-2.2631540057396724,-27.2964055988137666,0.0781302344679809108,-0.0704010249971776386,-0.84912247598771573
